1,PSFE,2024-12-03 11:30:00,(Stop),19.7381,19.9500,249,-52.7542,0,-0.01062,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PSFE,2024-12-03 12:00:00,(Entry),19.7000,NA,252,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PSFE,2024-12-03 15:30:00,(EODExit),19.8200,19.7000,252,30.2397,1,0.00609,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PSFE,2024-12-04 09:30:00,(Entry),19.9100,NA,249,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PSFE,2024-12-04 12:00:00,(Stop),19.6635,19.9100,249,-61.3794,0,-0.01238,RSI_SCORE=0.8000,RSI_STD_SCORE=0.4737,MACD_SCORE=0.1000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.3000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,ONDS,2024-12-02 09:30:00,(Entry),1.1760,NA,4226,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,ONDS,2024-12-02 15:30:00,(EODExit),0.8201,1.1760,4226,-1504.0334,0,-0.30264,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,ONDS,2024-12-03 09:30:00,(Entry),0.8500,NA,5670,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,ONDS,2024-12-03 15:30:00,(EODExit),0.7974,0.8500,5670,-298.2421,0,-0.06188,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,ONDS,2024-12-04 09:30:00,(Entry),0.7800,NA,6140,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,ONDS,2024-12-04 15:30:00,(EODExit),0.7882,0.7800,6140,50.3483,1,0.01051,RSI_SCORE=0.8000,RSI_STD_SCORE=0.9231,MACD_SCORE=0.7000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.3000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,BKKT,2024-12-02 09:30:00,(Entry),27.7800,NA,172,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,BKKT,2024-12-02 15:30:00,(EODExit),25.3500,27.7800,172,-417.9601,0,-0.08747,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,BKKT,2024-12-03 09:30:00,(Entry),24.6100,NA,193,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,BKKT,2024-12-03 15:30:00,(EODExit),23.8800,24.6100,193,-140.8903,0,-0.02966,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,BKKT,2024-12-04 09:30:00,(Entry),23.6600,NA,200,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,BKKT,2024-12-04 15:30:00,(EODExit),23.7900,23.6600,200,26.0002,1,0.00549,RSI_SCORE=0.8000,RSI_STD_SCORE=0.9615,MACD_SCORE=0.7000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.3000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.0000
